1,-33.851008351407785,-36.50752476525954,0.4548689555477712,-1.0140979101460983,0.012635248765215866,-36.50752476525954,1369,36,1.0074583106770498,0.0024602268223514745,400,1024,0.001,0.01,N,log_cosh,outputs/histories/it400_ns1024_lr1e-03_sh1e-02_archN_actlog_cosh.npz
2,-24.847031370678778,-24.827079362176132,0.11142636935852987,-0.6896410933937814,0.0030951769266258297,-10230318.752182122,1369,36,1.4072860559597116,0.5,400,1024,0.001,0.01,N,silu,outputs/histories/it400_ns1024_lr1e-03_sh1e-02_archN_actsilu.npz
3,-24.502726359810758,-24.31866545508722,0.11787360343805739,-0.6755184848635339,0.003274266762168261,-28.02429859230782,1369,36,1.3269458621436727,0.46617590003816134,400,1024,0.001,0.01,N,gelu,outputs/histories/it400_ns1024_lr1e-03_sh1e-02_archN_actgelu.npz
4,-19.768388019387395,-23.015152905599876,0.3416320951281991,-0.63930980293333,0.009489780420227752,-23.015152905599876,2701,36,1.0432812349799256,0.1635626688476398,400,1024,0.001,0.01,N_N,log_cosh,outputs/histories/it400_ns1024_lr1e-03_sh1e-02_archN_N_actlog_cosh.npz
5,nan,nan,nan,nan,nan,nan,2701,36,nan,nan,400,1024,0.001,0.01,N_N,silu,outputs/histories/it400_ns1024_lr1e-03_sh1e-02_archN_N_actsilu.npz
6,-19.849950929845107,-19.760708170444538,0.21242508900522333,-0.548908560290126,0.005900696916811759,-109657079310.10165,2701,36,1.4065899331614444,0.5,400,1024,0.001,0.01,N_N,gelu,outputs/histories/it400_ns1024_lr1e-03_sh1e-02_archN_N_actgelu.npz
7,107.99999999999898,108.0000000000098,4.332694623721353e-11,3.0000000000002722,1.2035262843670426e-12,107.99999999991724,4033,36,1.006724825594402,0.0,400,1024,0.001,0.01,N_N_N,log_cosh,outputs/histories/it400_ns1024_lr1e-03_sh1e-02_archN_N_N_actlog_cosh.npz
8,-18.500724047226186,-18.50051881324889,0.2733460677451412,-0.5139033003680247,0.007592946326253922,-4.096076241647164e+25,4033,36,1.4086784586711747,0.4999999999817156,400,1024,0.001,0.01,N_N_N,silu,outputs/histories/it400_ns1024_lr1e-03_sh1e-02_archN_N_N_actsilu.npz
9,nan,nan,nan,nan,nan,nan,4033,36,nan,nan,400,1024,0.001,0.01,N_N_N,gelu,outputs/histories/it400_ns1024_lr1e-03_sh1e-02_archN_N_N_actgelu.npz
10,-46.95020440196953,-49.092311237334556,0.27785451203807415,-1.3636753121481822,0.007718180889946504,-49.11676001129068,1369,36,1.0097570233441628,0.024502645976339776,400,1024,0.003,0.01,N,log_cosh,outputs/histories/it400_ns1024_lr3e-03_sh1e-02_archN_actlog_cosh.npz
11,-15.631585844860595,-15.60576322013215,0.26504602321296244,-0.43349342278144865,0.0073623895336934015,-3.2406595055570044e+61,1369,36,1.4080703578144658,0.49989124651147676,400,1024,0.003,0.01,N,silu,outputs/histories/it400_ns1024_lr3e-03_sh1e-02_archN_actsilu.npz
12,-20.999993287952663,-20.999993287952663,0.08838849792746321,-0.583333146887574,0.002455236053540645,-3.561002776550542e+19,1369,36,1.4086784586980805,0.5,400,1024,0.003,0.01,N,gelu,outputs/histories/it400_ns1024_lr3e-03_sh1e-02_archN_actgelu.npz
13,-44.781102938747026,-46.63646835345084,0.764379569627788,-1.2954574542625232,0.02123276582299411,-47.80867992501501,2701,36,1.3434781255881179,0.44038897510294794,400,1024,0.003,0.01,N_N,log_cosh,outputs/histories/it400_ns1024_lr3e-03_sh1e-02_archN_N_actlog_cosh.npz
14,-23.749308263850935,-23.749308264037836,0.11212082609750136,-0.6597030073343844,0.00311446739159726,-23.788573596035896,2701,36,1.4086784586980805,0.5,400,1024,0.003,0.01,N_N,silu,outputs/histories/it400_ns1024_lr3e-03_sh1e-02_archN_N_actsilu.npz
15,-23.040939545197723,-23.12136410963297,0.31869019288391326,-0.6422601141564714,0.00885250535788648,-645026512.5729196,2701,36,1.4085746855580221,0.4998491069909061,400,1024,0.003,0.01,N_N,gelu,outputs/histories/it400_ns1024_lr3e-03_sh1e-02_archN_N_actgelu.npz
16,107.99999999999898,108.0000000000098,4.332715782696535e-11,3.0000000000002722,1.2035321618601486e-12,107.99999999991724,4033,36,1.0067249006840386,0.0,400,1024,0.003,0.01,N_N_N,log_cosh,outputs/histories/it400_ns1024_lr3e-03_sh1e-02_archN_N_N_actlog_cosh.npz
17,-21.029517229002476,-21.094419619311484,0.11813179905086839,-0.5859561005364301,0.003281438862524122,-1.0420875600413004e+19,4033,36,1.3997030975471194,0.49805169169337205,400,1024,0.003,0.01,N_N_N,silu,outputs/histories/it400_ns1024_lr3e-03_sh1e-02_archN_N_N_actsilu.npz
18,nan,nan,nan,nan,nan,nan,4033,36,nan,nan,400,1024,0.003,0.01,N_N_N,gelu,outputs/histories/it400_ns1024_lr3e-03_sh1e-02_archN_N_N_actgelu.npz
19,-33.01148756556676,-34.855026258765946,0.3296194647059909,-0.9681951738546096,0.00915609624183308,-35.21946347673169,1369,36,1.0057846985130203,0.05039214033227024,400,2048,0.001,0.01,N,log_cosh,outputs/histories/it400_ns2048_lr1e-03_sh1e-02_archN_actlog_cosh.npz
20,-18.81793914667885,-18.87741366344579,0.19763186215158018,-0.5243726017623831,0.005489773948655005,-1.0325443921050916e+22,1369,36,1.4114487238295268,1.5,400,2048,0.001,0.01,N,silu,outputs/histories/it400_ns2048_lr1e-03_sh1e-02_archN_actsilu.npz
