iter,energy_mean,energy_sigma,energy_per_site_mean,energy_per_site_sigma
0,117.470978795971,0.488441599872,3.263082744333,0.013567822219
1,117.127944123763,0.509549815556,3.253554003438,0.014154161543
2,116.639504425191,0.479434084317,3.239986234033,0.013317613453
3,115.811208430411,0.498418138419,3.216978011956,0.013844948289
4,115.661334434649,0.518869765985,3.212814845407,0.014413049055
5,116.144472155401,0.506655489966,3.226235337650,0.014073763610
6,115.124681808911,0.518554038361,3.197907828025,0.014404278843
7,115.488267505830,0.509112079179,3.208007430718,0.014142002199
8,113.482592277588,0.553191715780,3.152294229933,0.015366436549
9,114.328170638396,0.530635349604,3.175782517733,0.014739870822
10,113.500379390367,0.560997653235,3.152788316399,0.015583268145
11,113.826838652199,0.565139250645,3.161856629228,0.015698312518
12,112.797719232728,0.586094583114,3.133269978687,0.016280405086
13,112.686002880092,0.572025668073,3.130166746669,0.015889601891
14,111.927146265606,0.581286348131,3.109087396267,0.016146843004
15,111.716422986763,0.606719204242,3.103233971855,0.016853311229
16,110.809007887684,0.633608961613,3.078027996880,0.017600248934
17,110.428189679293,0.610544082705,3.067449713314,0.016959557853
18,109.587545213750,0.624435851805,3.044098478160,0.017345440328
19,109.211385067668,0.589536114122,3.033649585213,0.016376003170
20,109.786321413409,0.632786882877,3.049620039261,0.017577413413
21,108.824300556045,0.612994680376,3.022897237668,0.017027630010
22,108.156761531110,0.663150813592,3.004354486975,0.018420855933
23,107.297257006885,0.649555583266,2.980479361302,0.018043210646
24,106.573633121715,0.658260242622,2.960378697825,0.018285006740
25,106.178827642685,0.642124507006,2.949411878963,0.017836791861
26,105.854115255670,0.700977719679,2.940392090435,0.019471603324
27,105.250866924757,0.694570054228,2.923635192354,0.019293612617
28,105.185598397631,0.681718860124,2.921822177712,0.018936635003
29,104.782359203621,0.670538674395,2.910621088989,0.018626074289
30,104.744903627172,0.706096742290,2.909580656310,0.019613798397
31,103.303133683136,0.713964002766,2.869531491198,0.019832333410
32,101.507701110016,0.730891327219,2.819658364167,0.020302536867
33,102.457777942992,0.710695246566,2.846049387305,0.019741534627
34,101.309467854072,0.725628020382,2.814151884835,0.020156333899
35,100.464053616637,0.766023095992,2.790668156018,0.021278419333
36,98.891402877315,0.747400584467,2.746983413259,0.020761127346
37,98.597313104864,0.770042365237,2.738814252913,0.021390065701
38,98.729752956324,0.757019207288,2.742493137676,0.021028311314
39,98.168096138835,0.763730961989,2.726891559412,0.021214748944
40,98.805369546024,0.770132905304,2.744593598501,0.021392580703
41,96.715713748143,0.796172442415,2.686547604115,0.022115901178
42,96.428996023210,0.799788693777,2.678583222867,0.022216352605
43,95.265235256226,0.819101290734,2.646256534895,0.022752813632
44,94.797084185737,0.804452351318,2.633252338493,0.022345898648
45,93.828985881347,0.851302341611,2.606360718926,0.023647287267
46,93.091974942996,0.774460414753,2.585888192861,0.021512789299
47,91.607449906322,0.880919730927,2.544651386287,0.024469992526
48,91.551846949398,0.936449936768,2.543106859705,0.026012498244
49,89.583756669320,0.868411521225,2.488437685259,0.024122542256
50,89.507660693181,0.929105742957,2.486323908144,0.025808492860
51,91.043066997694,0.894731346113,2.528974083269,0.024853648503
52,90.531953652567,0.842530750584,2.514776490349,0.023403631961
53,88.794940616733,0.885125071696,2.466526128243,0.024586807547
54,87.546050779276,0.879643781709,2.431834743869,0.024434549492
55,86.598267581341,0.963091644558,2.405507432815,0.026752545682
56,86.261530839310,0.917802235110,2.396153634425,0.025494506531
57,86.509192727956,0.914966098732,2.403033131332,0.025415724965
58,84.537568223812,0.901848131416,2.348265783995,0.025051336984
59,82.172446578779,0.922158312915,2.282567960522,0.025615508692
60,83.755205775830,0.962200398950,2.326533493773,0.026727788860
61,81.760579106784,0.999139273279,2.271127197411,0.027753868702
62,81.811101146706,0.974999457811,2.272530587409,0.027083318273
63,79.476751268544,1.008369463046,2.207687535237,0.028010262862
64,77.462665911115,1.021954238384,2.151740719753,0.028387617733
65,78.595826410186,0.943024826228,2.183217400283,0.026195134062
66,76.461256816671,1.092862870429,2.123923800463,0.030357301956
67,77.027007728081,1.040179149223,2.139639103558,0.028893865256
68,75.576502295810,1.000604803066,2.099347285995,0.027794577863
69,74.369544393848,0.992628569614,2.065820677607,0.027573015823
70,72.845046402947,1.033840158337,2.023473511193,0.028717782176
71,73.223967060563,1.057071768564,2.033999085016,0.029363104682
72,72.310625552441,1.034497661022,2.008628487568,0.028736046140
73,71.672305138290,1.031479058873,1.990897364952,0.028652196080
74,69.765177287319,1.000504158248,1.937921591314,0.027791782174
75,67.375139409540,1.095985085398,1.871531650265,0.030444030150
76,69.756523994880,1.055043666628,1.937681222080,0.029306768517
77,67.246550765287,1.074313570975,1.867959743480,0.029842043638
78,67.307616062295,1.113144694305,1.869656001730,0.030920685953
79,67.136774343926,1.079744008124,1.864910398442,0.029992889115
80,64.428087905050,1.091929550363,1.789669108474,0.030331376399
81,60.636001390181,1.320208906466,1.684333371949,0.036672469624
82,63.181427609365,1.030984172083,1.755039655816,0.028638449225
83,62.900444906922,1.024646017312,1.747234580748,0.028462389370
84,61.026820388363,1.031058507255,1.695189455232,0.028640514090
85,59.467022969004,1.158014802500,1.651861749139,0.032167077847
86,59.236258475261,1.085111305214,1.645451624313,0.030141980700
87,60.009347440774,1.024057356193,1.666926317799,0.028446037672
88,57.351472091254,1.108855380073,1.593096446979,0.030801538335
89,56.174350005941,1.140038164486,1.560398611276,0.031667726791
