iter,energy_mean,energy_sigma,energy_per_site_mean,energy_per_site_sigma
0,-4.210306785225,0.284390257393,-0.116952966256,0.007899729372
1,-3.138292539780,0.792562323625,-0.087174792772,0.022015620101
2,-0.546451862174,0.408138407962,-0.015179218394,0.011337177999
3,178.229132082520,165.410713034599,4.950809224514,4.594742028739
4,-3.616810833370,0.365720052400,-0.100466967594,0.010158890344
5,-2.932529908383,0.350221088660,-0.081459164122,0.009728363574
6,-1.443415207044,0.276981556637,-0.040094866862,0.007693932129
7,-12324518714689447936.000000000000,15753817816626829312.000000000000,-342347742074706880.000000000000,437606050461856384.000000000000
8,-0.397205166730,0.375629925753,-0.011033476854,0.010434164604
9,-0.114076003188,0.723926162367,-0.003168777866,0.020109060066
10,0.621176157807,0.419981839458,0.017254893272,0.011666162207
11,-0.320560815014,0.724858117223,-0.008904467084,0.020134947701
12,0.782293668467,0.458073102492,0.021730379680,0.012724252847
13,11263.137464632400,16523.360178603551,312.864929573122,458.982227183432
14,2.773727657267,0.451429862649,0.077047990480,0.012539718407
15,555.009400638875,760.994803578955,15.416927795524,21.138744543860
16,-66830.145655854067,136235.826601631532,-1856.392934884835,3784.328516711987
17,2.430414731477,0.453459019541,0.067511520319,0.012596083876
18,3.101389794056,0.387016879575,0.086149716502,0.010750468877
19,2.610397622473,0.317906232264,0.072511045069,0.008830728674
20,2.269985832414,0.356300723924,0.063055162012,0.009897242331
21,1.629994319632,0.364091713338,0.045277619990,0.010113658704
22,1.584197625990,0.365221981691,0.044005489611,0.010145055047
23,2.456552435154,0.389543345733,0.068237567643,0.010820648493
24,3.140998529835,0.404286261676,0.087249959162,0.011230173935
25,2.997291006162,0.399063647015,0.083258083504,0.011085101306
26,2.885346684632,0.403097412247,0.080148519018,0.011197150340
27,2.614457124325,0.414630576595,0.072623809009,0.011517516017
28,2.619453565767,0.414385475514,0.072762599049,0.011510707653
29,2.500044815863,0.419951140090,0.069445689330,0.011665309447
30,2.751139463130,0.432871370830,0.076420540643,0.012024204745
31,2.266261227414,0.472148491482,0.062951700761,0.013115235874
32,2.843056317941,0.582171532835,0.078973786609,0.016171431468
33,2.633131669117,0.406733201027,0.073142546364,0.011298144473
34,2.347259157104,0.426455607336,0.065201643253,0.011845989093
35,2.373059387397,0.424282170530,0.065918316317,0.011785615848
36,2.885894491141,0.393681282873,0.080163735865,0.010935591191
37,2.922553929765,0.392867848772,0.081182053605,0.010912995799
38,2.875364415135,0.394009920922,0.079871233754,0.010944720026
39,2.671304834330,0.398724491095,0.074202912065,0.011075680308
40,2.538191701070,0.410590462092,0.070505325030,0.011405290614
41,2.951702079222,0.424290598366,0.081991724423,0.011785849955
42,3.364254690658,0.410066943632,0.093451519185,0.011390748434
43,3.098799930595,0.402630967187,0.086077775850,0.011184193533
44,2.980218173877,0.399127416188,0.082783838163,0.011086872672
45,2.950757665501,0.397383313827,0.081965490708,0.011038425384
46,2.923302235530,0.389080436126,0.081202839876,0.010807789892
47,2.781874467725,0.388040142180,0.077274290770,0.010778892838
48,2.774060158273,0.386558705563,0.077057226619,0.010737741821
49,2.762719194564,0.386932884298,0.076742199849,0.010748135675
50,2.820657710232,0.391296545029,0.078351603062,0.010869348473
51,2.779139692886,0.388564141304,0.077198324802,0.010793448370
52,2.752590588371,0.386528600361,0.076460849677,0.010736905566
53,2.748813661524,0.386430142124,0.076355935042,0.010734170615
54,2.846267951117,0.392993959503,0.079062998642,0.010916498875
55,3.053785359834,0.388910665136,0.084827371106,0.010803074032
56,3.244126543910,0.385405471389,0.090114626220,0.010705707539
57,3.359114143289,0.386955642189,0.093308726202,0.010748767839
58,3.105377427918,0.388669914814,0.086260484109,0.010796386523
59,3.338283081231,0.387928728750,0.092730085590,0.010775798021
60,3.334254469638,0.387196874315,0.092618179712,0.010755468731
61,3.298976245073,0.384814613461,0.091638229030,0.010689294818
62,3.382069254088,0.390786465130,0.093946368169,0.010855179587
63,3.246247453048,0.388319400816,0.090173540362,0.010786650023
64,2.963845682854,0.391046600832,0.082329046746,0.010862405579
65,3.157618810465,0.391294774819,0.087711633624,0.010869299301
66,2.952617780814,0.391163167024,0.082017160578,0.010865643528
67,2.918027852818,0.388468122102,0.081056329245,0.010790781169
68,3.842405688370,98.820339326671,0.106733491344,2.745009425741
69,2.143516530360,0.355586620942,0.059542125843,0.009877406137
70,2.118761528741,0.355776653883,0.058854486909,0.009882684830
71,1.994669522475,0.356221118518,0.055407486735,0.009895031070
72,1.749711850379,0.357494131064,0.048603106955,0.009930392530
73,1.749709217663,0.357494083903,0.048603033824,0.009930391220
74,2.113784685444,0.355463404396,0.058716241262,0.009873983455
75,2.143117004664,0.355072895610,0.059531027907,0.009863135989
76,2.122743526417,0.355618168372,0.058965097956,0.009878282455
77,1.765100635190,0.357034162942,0.049030573200,0.009917615637
78,1.772898865440,0.356816461957,0.049247190707,0.009911568388
79,1.740307731310,0.357825247364,0.048341881425,0.009939590205
80,1.759496140385,0.357208883046,0.048874892788,0.009922468973
81,1.749695055617,0.357493838165,0.048602640434,0.009930384393
82,1.749693928062,0.357493819173,0.048602609113,0.009930383866
83,1.751092877104,0.357435756864,0.048641468808,0.009928771024
84,1.749691974729,0.357493786471,0.048602554854,0.009930382958
85,1.819966862740,0.357395628976,0.050554635076,0.009927656360
86,2.114465535055,0.355696149695,0.058735153752,0.009880448603
87,2.119483879513,0.355784027957,0.058874552209,0.009882889665
88,2.127839768745,0.355633170485,0.059106660243,0.009878699180
89,2.147163667353,0.355968265870,0.059643435204,0.009888007385
90,2.143454617538,0.355521051199,0.059540406043,0.009875584756
91,2.142204742999,0.355930126236,0.059505687306,0.009886947951
