iter,energy_mean,energy_sigma,energy_per_site_mean,energy_per_site_sigma
0,115.128415665019,0.011979178925,3.198011546251,0.000332754970
1,114.094507896622,0.054460500465,3.169291886017,0.001512791680
2,109.124534339180,0.128465220125,3.031237064977,0.003568478337
3,94.356338862100,0.259576046699,2.621009412836,0.007210445742
4,67.773380599895,0.393347278232,1.882593905553,0.010926313284
5,38.019707241372,0.447066754190,1.056102978927,0.012418520950
6,18.429923372738,0.439319712057,0.511942315909,0.012203325335
7,8.365665373892,0.368253218411,0.232379593719,0.010229256067
8,-0.018157495657,0.320657896450,-0.000504374879,0.008907163790
9,-5.816032094866,0.279516871893,-0.161556447080,0.007764357553
10,-9.917572572313,0.244539285987,-0.275488127009,0.006792757944
11,-12.027149163715,0.331758597844,-0.334087476770,0.009215516607
12,-13.570149845731,0.225390475842,-0.376948606826,0.006260846551
13,-15.358748373994,0.232268828874,-0.426631899278,0.006451911913
14,-16.255193642610,0.219278945405,-0.451533156739,0.006091081817
15,-16.507813943573,0.314993391150,-0.458550387321,0.008749816421
16,-19.138398688635,0.227381955135,-0.531622185795,0.006316165420
17,-20.165546883321,0.244699436855,-0.560154080092,0.006797206579
18,-22.220643595186,0.186211737019,-0.617240099866,0.005172548251
19,-22.794337423921,0.206967917897,-0.633176039553,0.005749108830
20,-23.401173400406,0.191677995734,-0.650032594456,0.005324388770
21,-23.988011278357,0.168845003905,-0.666333646621,0.004690138997
22,-25.096253335355,0.125494089162,-0.697118148204,0.003485946921
23,-25.012963522613,0.120401004850,-0.694804542295,0.003344472357
24,-25.495717630524,0.093634132925,-0.708214378626,0.002600948137
25,-26.138142664613,0.097900487817,-0.726059518461,0.002719457995
26,-26.024644671858,0.156213050551,-0.722906796440,0.004339251404
27,-26.759650628841,0.070355140309,-0.743323628579,0.001954309453
28,-26.721079412195,0.077317517179,-0.742252205894,0.002147708811
29,-26.934087597028,0.088286579950,-0.748169099917,0.002452404999
30,-27.068612403849,0.066573033167,-0.751905900107,0.001849250921
31,-27.252648157926,0.072170807389,-0.757018004387,0.002004744650
32,-27.369530480233,0.069925242521,-0.760264735562,0.001942367848
33,-27.287838064990,0.083977275436,-0.757995501805,0.002332702095
34,-27.637564220375,0.070211535111,-0.767710117233,0.001950320420
35,-27.299116150635,0.421349299359,-0.758308781962,0.011704147204
36,-27.740084632332,0.071606076871,-0.770557906454,0.001989057691
37,-27.805303979131,0.069540883756,-0.772369554976,0.001931691215
38,-27.931680605615,0.070667270327,-0.775880016823,0.001962979731
39,-27.889037239665,0.069233206111,-0.774695478880,0.001923144614
40,-27.931875180879,0.070891688548,-0.775885421691,0.001969213571
41,-28.109010972973,0.069764350372,-0.780805860360,0.001937898621
42,-28.287548013318,0.067679427075,-0.785765222592,0.001879984085
43,-28.175391013104,0.069728673078,-0.782649750364,0.001936907586
44,-28.141811743351,0.069581371981,-0.781716992871,0.001932815888
45,-28.614251997085,0.063615336182,-0.794840333252,0.001767092672
46,-28.589021083315,0.066058277620,-0.794139474537,0.001834952156
47,-28.437453317640,0.069939940619,-0.789929258823,0.001942776128
48,-28.309773579380,0.069464554358,-0.786382599427,0.001929570954
49,-28.424769176676,0.068358918854,-0.789576921574,0.001898858857
50,-28.590657624748,0.066551115433,-0.794184934021,0.001848642095
51,-28.775970156125,0.061674448959,-0.799332504337,0.001713179138
52,-28.964452042085,0.056979106179,-0.804568112280,0.001582752949
53,-28.815483691631,0.061776378189,-0.800430102545,0.001716010505
54,-28.820176932305,0.061932802339,-0.800560470342,0.001720355621
55,-28.971700536990,0.059859428455,-0.804769459361,0.001662761902
56,-28.984150371745,0.058729355408,-0.805115288104,0.001631370984
57,-29.149885677456,0.052117679773,-0.809719046596,0.001447713327
58,-29.082734245102,0.054722988549,-0.807853729031,0.001520083015
59,-29.031119758631,0.056426881041,-0.806419993295,0.001567413362
60,-29.105965498268,0.056427380880,-0.808499041619,0.001567427247
61,-29.199524394667,0.050135527072,-0.811097899852,0.001392653530
62,-29.050022949424,0.056906416264,-0.806945081928,0.001580733785
63,-29.046195634023,0.056775699347,-0.806838767612,0.001577102760
64,-29.351140505260,0.043446842735,-0.815309458479,0.001206856743
65,-29.438123005049,0.035469428678,-0.817725639029,0.000985261908
66,-29.480162067534,0.036742588859,-0.818893390765,0.001020627468
67,-29.463622589186,0.036224064536,-0.818433960811,0.001006224015
68,-29.469603717175,0.036349908809,-0.818600103255,0.001009719689
69,-29.471023771063,0.036588878144,-0.818639549196,0.001016357726
70,-29.465531817850,0.036581018366,-0.818486994940,0.001016139399
71,-29.522064229424,0.038106801001,-0.820057339706,0.001058522250
72,-29.509431759884,0.037637238511,-0.819706437775,0.001045478848
73,-29.491274089943,0.037468688642,-0.819202058054,0.001040796907
74,-29.513011756349,0.037875162866,-0.819805882121,0.001052087857
75,-29.554787179861,0.039233036133,-0.820966310552,0.001089806559
76,-29.644265417699,0.030234872889,-0.823451817158,0.000839857580
77,-29.726832495662,0.011970132288,-0.825745347102,0.000332503675
78,-29.776097272077,0.013775015398,-0.827113813113,0.000382639317
79,-29.772505612747,0.014445634891,-0.827014044799,0.000401267636
80,-29.823204730807,0.016491075958,-0.828422353634,0.000458085443
81,-29.844992734107,0.016698220705,-0.829027575947,0.000463839464
82,-29.852716431761,0.016673547837,-0.829242123104,0.000463154107
83,-29.643858854461,0.221414631302,-0.823440523735,0.006150406425
84,-29.953509870547,0.019299944887,-0.832041940849,0.000536109580
85,-30.285051300445,0.049598703903,-0.841251425012,0.001377741775
