# MLP_real_depth_1 | MLP depth=1 | hidden_dims=(36)
# L=6 (N_sites=36) | J1=1.0 | J2=0.5
# n_samples=10000 | n_iter=600 | diag_shift=0.01 | seed=1234
iter,energy_mean,energy_sigma,energy_per_site_mean,energy_per_site_sigma
0,103.438945116768,0.109317495289,2.873304031021,0.003036597091
1,103.245659066069,0.111479223865,2.867934974057,0.003096645107
2,103.168634943414,0.115721014569,2.865795415095,0.003214472627
3,103.092672972811,0.115769049601,2.863685360356,0.003215806933
4,103.147786055718,0.115206831198,2.865216279326,0.003200189756
5,102.956046120903,0.117649557452,2.859890170025,0.003268043263
6,102.640664583482,0.125379530695,2.851129571763,0.003482764742
7,102.537956693434,0.119799097658,2.848276574818,0.003327752713
8,102.308904828058,0.121212648769,2.841914023002,0.003367018021
9,102.272431462222,0.117587357924,2.840900873951,0.003266315498
10,102.138293885749,0.119605680892,2.837174830160,0.003322380025
11,102.175436949586,0.127115864941,2.838206581933,0.003530996248
12,101.887919868070,0.126611908115,2.830219996335,0.003516997448
13,101.757114066459,0.128127775479,2.826586501846,0.003559104874
14,101.841982851086,0.130042132597,2.828943968086,0.003612281461
15,101.554627308252,0.123488569050,2.820961869674,0.003430238029
16,101.420981171140,0.135042995631,2.817249476976,0.003751194323
17,101.583499380480,0.138283235030,2.821763871680,0.003841200973
18,100.933564004773,0.138074052860,2.803710111244,0.003835390357
19,101.094605442126,0.140400796265,2.808183484504,0.003900022118
20,100.785722356077,0.137624358943,2.799603398780,0.003822898860
21,100.991491486918,0.144411507842,2.805319207970,0.004011430773
22,100.636623549543,0.143528229473,2.795461765265,0.003986895263
23,100.417751015421,0.147172908212,2.789381972651,0.004088136339
24,100.522143955987,0.147579326839,2.792281776555,0.004099425746
25,100.048503331806,0.150554442796,2.779125092550,0.004182067855
26,99.737821022791,0.148239679351,2.770495028411,0.004117768871
27,99.884012476318,0.156591685270,2.774555902120,0.004349769035
28,99.629148039467,0.154012924410,2.767476334430,0.004278136789
29,99.385315481087,0.153257238264,2.760703207808,0.004257145507
30,99.192961743721,0.160871566458,2.755360048437,0.004468654624
31,99.212814147325,0.149190047246,2.755911504092,0.004144167979
32,98.773861332007,0.165823621698,2.743718370334,0.004606211714
33,98.445243516099,0.150946270328,2.734590097669,0.004192951954
34,98.260061825071,0.162101394100,2.729446161808,0.004502816503
35,98.506361069242,0.164785753693,2.736287807479,0.004577382047
36,98.286882720821,0.162023604909,2.730191186689,0.004500655692
37,97.933047540912,0.156092560797,2.720362431692,0.004335904467
38,97.567454888899,0.163358351912,2.710207080247,0.004537731998
39,97.578321846530,0.169242108076,2.710508940181,0.004701169669
40,97.201760105815,0.168081949435,2.700048891828,0.004668943040
41,97.238881097185,0.173075643029,2.701080030477,0.004807656751
42,96.942799434912,0.180811505505,2.692855539859,0.005022541820
43,96.905212799962,0.175291354230,2.691811466666,0.004869204284
44,96.361866389292,0.174615785861,2.676718510814,0.004850438496
45,96.383540404857,0.171013315686,2.677320566802,0.004750369880
46,96.364255528268,0.175049750789,2.676784875785,0.004862493077
47,95.909479627091,0.193221472134,2.664152211864,0.005367263115
48,95.654134727820,0.187996825383,2.657059297995,0.005222134038
49,95.485094162234,0.185274982675,2.652363726729,0.005146527297
50,95.083358693454,0.180162862364,2.641204408152,0.005004523955
51,95.074060346155,0.186747897556,2.640946120727,0.005187441599
52,94.881034420095,0.183007586084,2.635584289447,0.005083544058
53,94.998417235613,0.202375609536,2.638844923211,0.005621544709
54,94.444821861996,0.188476702385,2.623467273944,0.005235463955
55,94.298250917425,0.204585344232,2.619395858817,0.005682926229
56,93.562552944595,0.193926624579,2.598959804017,0.005386850683
57,93.668047966658,0.218812719644,2.601890221296,0.006078131101
58,93.787058570903,0.200129869558,2.605196071414,0.005559163043
59,93.005762728006,0.200327473893,2.583493409111,0.005564652053
60,92.954068372200,0.206165213890,2.582057454783,0.005726811497
61,92.580609580510,0.198132110494,2.571683599459,0.005503669736
62,92.286501350955,0.198778882690,2.563513926415,0.005521635630
63,91.993014083154,0.208725163781,2.555361502310,0.005797921216
64,91.642436219045,0.213192497122,2.545623228307,0.005922013809
65,91.585578384730,0.224548662454,2.544043844020,0.006237462846
66,91.287795450543,0.221976751423,2.535772095848,0.006166020873
67,91.485459012627,0.221869902324,2.541262750351,0.006163052842
68,90.839802702872,0.214682663903,2.523327852858,0.005963407331
69,90.764345518016,0.219922775024,2.521231819945,0.006108965973
70,90.393279492141,0.233814449595,2.510924430337,0.006494845822
71,89.730441503706,0.222821275352,2.492512263992,0.006189479871
72,90.475085813581,0.223843555669,2.513196828155,0.006217876546
73,89.551460956214,0.230774988004,2.487540582117,0.006410416333
74,88.946846107409,0.220944677839,2.470745725206,0.006137352162
75,88.733903516965,0.226908161407,2.464830653249,0.006303004484
76,88.571890346107,0.222922781141,2.460330287392,0.006192299476
77,87.987413666766,0.241567944261,2.444094824077,0.006710220674
78,88.233279890559,0.250757942764,2.450924441404,0.006965498410
79,88.285461452610,0.248320194904,2.452373929239,0.006897783192
80,87.174552269998,0.232597688648,2.421515340833,0.006461046907
81,87.440124450725,0.238586584388,2.428892345853,0.006627405122
82,86.947444741021,0.242463463234,2.415206798362,0.006735096201
83,86.819050650133,0.239797151406,2.411640295837,0.006661031984
84,86.546839294890,0.249894406230,2.404078869302,0.006941511284
85,86.097206033419,0.246808819088,2.391589056484,0.006855800530
86,85.618782939032,0.249013821750,2.378299526084,0.006917050604
87,85.183643578733,0.247556966112,2.366212321631,0.006876582392
88,84.924593709971,0.249555682149,2.359016491944,0.006932102282
89,84.899943893175,0.238479145636,2.358331774810,0.006624420712
90,84.952647706428,0.253231747166,2.359795769623,0.007034215199
91,84.075823812691,0.240670247215,2.335439550353,0.006685284645
92,84.363234012559,0.267154287103,2.343423167016,0.007420952420
93,83.504063007514,0.247533251020,2.319557305764,0.006875923639
94,83.063958837893,0.248803884740,2.307332189941,0.006911219021
95,82.917978043989,0.261978140691,2.303277167889,0.007277170575
96,82.257780971161,0.275950823299,2.284938360310,0.007665300647
97,81.688997647412,0.259093396841,2.269138823539,0.007197038801
98,81.518651652826,0.279566502109,2.264406990356,0.007765736170
99,81.663862146398,0.270746370218,2.268440615178,0.007520732506
100,81.605686691497,0.270434444995,2.266824630319,0.007512067917
101,80.879708475432,0.286077322161,2.246658568762,0.007946592282
102,80.828335744748,0.268531231673,2.245231548465,0.007459200880
103,79.700432988757,0.275726152197,2.213900916354,0.007659059783
104,80.347744977906,0.286256683629,2.231881804942,0.007951574545
105,79.236782388390,0.292434717742,2.201021733011,0.008123186604
106,78.998372995182,0.282125947989,2.194399249866,0.007836831889
107,78.907524679390,0.291197794463,2.191875685539,0.008088827624
108,78.077527545354,0.278115082785,2.168820209593,0.007725418966
109,77.828929045988,0.278787176747,2.161914695722,0.007744088243
110,77.342388836132,0.294156685831,2.148399689893,0.008171019051
111,77.336093240034,0.287238043315,2.148224812223,0.007978834537
112,76.236802787855,0.286909328326,2.117688966329,0.007969703565
113,75.859728818825,0.299947854139,2.107214689412,0.008331884837
114,75.739142822777,0.274097605088,2.103865078410,0.007613822364
115,75.423682577248,0.285698518804,2.095102293812,0.007936069967
116,75.367204642440,0.312372092172,2.093533462290,0.008677002560
117,74.730991228912,0.298111240302,2.075860867470,0.008280867786
118,74.511889221821,0.311930267462,2.069774700606,0.008664729652
119,73.080426062597,0.308912691654,2.030011835072,0.008580908101
120,73.773106622661,0.308099884233,2.049252961741,0.008558330118
121,72.752382602747,0.329760549011,2.020899516743,0.009160015250
122,73.188381866036,0.305142023033,2.033010607390,0.008476167306
123,72.829151602394,0.315276485647,2.023031988955,0.008757680157
124,71.897675983946,0.314393969136,1.997157666221,0.008733165809
125,71.793546046744,0.323018944361,1.994265167965,0.008972748454
126,70.712817394685,0.320195986334,1.964244927630,0.008894332954
127,70.253486077127,0.304038853796,1.951485724365,0.008445523717
128,69.873436825318,0.305223816370,1.940928800703,0.008478439344
129,69.316189280397,0.313771962960,1.925449702233,0.008715887860
130,68.952342301488,0.320854017423,1.915342841708,0.008912611595
131,68.354577653973,0.327520376015,1.898738268166,0.009097788223
132,68.901079855026,0.343497662848,1.913918884862,0.009541601746
133,68.328870968281,0.335400577472,1.898024193563,0.009316682708
134,67.756993717769,0.333032628126,1.882138714382,0.009250906337
135,67.188673052771,0.337893156404,1.866352029244,0.009385921011
136,66.738768266246,0.328981211623,1.853854674062,0.009138366990
137,66.385365327868,0.341715831953,1.844037925774,0.009492106443
138,65.898660786517,0.358350859420,1.830518355181,0.009954190539
139,64.904115024441,0.319630451517,1.802892084012,0.008878623653
140,64.745255000412,0.356331463912,1.798479305567,0.009898096220
141,64.771836862164,0.339625676924,1.799217690616,0.009434046581
142,63.527446609025,0.347920639076,1.764651294695,0.009664462197
143,63.703761298871,0.338721082923,1.769548924969,0.009408918970
144,62.797826108900,0.340040566463,1.744384058581,0.009445571291
145,62.541511039800,0.353498119252,1.737264195550,0.009819392201
146,61.967264712585,0.337187335870,1.721312908683,0.009366314885
147,61.550937397000,0.378326022678,1.709748261028,0.010509056186
148,61.342459062558,0.384070251973,1.703957196182,0.010668618110
149,60.310803769995,0.332052820256,1.675300104722,0.009223689452
150,59.871618064787,0.349125538718,1.663100501800,0.009697931631
151,59.689585923935,0.353882481236,1.658044053443,0.009830068923
