# MLP_real_depth_3 | MLP depth=3 | hidden_dims=(36,36,36)
# L=6 (N_sites=36) | J1=1.0 | J2=0.5
# n_samples=10000 | n_iter=600 | diag_shift=0.01 | seed=1234
iter,energy_mean,energy_sigma,energy_per_site_mean,energy_per_site_sigma
0,107.948088510135,0.017136885955,2.998558014170,0.000476024610
1,107.921128255360,0.019115721275,2.997809118204,0.000530992258
2,107.881162531170,0.021920345268,2.996698959199,0.000608898480
3,107.903715842394,0.022558761429,2.997325440066,0.000626632262
4,107.881505301648,0.026022037271,2.996708480601,0.000722834369
5,107.856755993910,0.025148851759,2.996020999831,0.000698579216
6,107.815263787232,0.030253048169,2.994868438534,0.000840362449
7,107.824274993980,0.029948501145,2.995118749833,0.000831902810
8,107.811478117825,0.032275139831,2.994763281051,0.000896531662
9,107.731966286974,0.034148802305,2.992554619083,0.000948577842
10,107.668231907408,0.038031723639,2.990784219650,0.001056436768
11,107.623176619622,0.040849104794,2.989532683878,0.001134697355
12,107.585167443832,0.042822060703,2.988476873440,0.001189501686
13,107.563391295012,0.047772374825,2.987871980417,0.001327010412
14,107.345006917955,0.052792020727,2.981805747721,0.001466445020
15,107.302321514442,0.056017745266,2.980620042068,0.001556048480
16,107.252571011040,0.060540491931,2.979238083640,0.001681680331
17,107.167029233356,0.062686502829,2.976861923149,0.001741291745
18,107.067197054268,0.064483536429,2.974088807063,0.001791209345
19,106.986303900199,0.067706547697,2.971841775006,0.001880737436
20,106.701814288635,0.075824253247,2.963939285795,0.002106229257
21,106.643235960113,0.074648411461,2.962312110003,0.002073566985
22,106.276688515540,0.081838897227,2.952130236543,0.002273302701
23,106.111169131981,0.087050014998,2.947532475888,0.002418055972
24,105.882987871804,0.095351083608,2.941194107550,0.002648641211
25,105.520648709983,0.106794754844,2.931129130833,0.002966520968
26,105.213123934222,0.111035098957,2.922586775951,0.003084308304
27,105.144208425315,0.116605833091,2.920672456259,0.003239050919
28,104.815647327427,0.126369357755,2.911545759095,0.003510259938
29,104.292796642503,0.128699878174,2.897022128958,0.003574996616
30,103.979270789854,0.129211942491,2.888313077496,0.003589220625
31,103.593050617271,0.148116696780,2.877584739369,0.004114352688
32,103.131071175417,0.154640526827,2.864751977095,0.004295570190
33,102.608149524026,0.166020650826,2.850226375667,0.004611684745
34,101.896006821657,0.163667708937,2.830444633935,0.004546325248
35,101.402776798714,0.172789820516,2.816743799964,0.004799717237
36,100.874642978645,0.199179210465,2.802073416073,0.005532755846
37,99.965289716915,0.192952979775,2.776813603248,0.005359804994
38,99.494396860734,0.218790711330,2.763733246132,0.006077519759
39,97.908298500632,0.227912711716,2.719674958351,0.006330908659
40,96.911282833001,0.232062133341,2.691980078694,0.006446170371
41,95.717598664866,0.262822212851,2.658822185135,0.007300617024
42,94.960692496234,0.269377453791,2.637797013784,0.007482707050
43,93.496409702839,0.271400964939,2.597122491746,0.007538915693
44,92.223050276903,0.300222678055,2.561751396581,0.008339518835
45,91.254370303703,0.309047339420,2.534843619547,0.008584648317
46,89.830868915792,0.319284497962,2.495301914328,0.008869013832
47,88.766367684973,0.328208157070,2.465732435694,0.009116893252
48,86.660023144519,0.339658493294,2.407222865126,0.009434958147
49,85.128636177398,0.356430184301,2.364684338261,0.009900838453
50,83.513398886181,0.365369809630,2.319816635727,0.010149161379
51,82.267824407168,0.395769186954,2.285217344644,0.010993588526
52,79.725925291717,0.407396288833,2.214609035881,0.011316563579
53,78.322336943479,0.441224036678,2.175620470652,0.012256223241
54,75.893138102207,0.433736460628,2.108142725061,0.012048235017
55,73.316722376580,0.429336010099,2.036575621572,0.011926000281
56,71.227818631120,0.478283905615,1.978550517531,0.013285664045
57,69.757653043011,0.463004418452,1.937712584528,0.012861233846
58,68.014565873097,0.489020151937,1.889293496475,0.013583893109
59,64.881168110751,0.486088099003,1.802254669743,0.013502447195
60,64.383449355928,0.470911769063,1.788429148776,0.013080882474
61,61.936834918162,0.489265899724,1.720467636616,0.013590719437
62,59.352086532145,0.488517257181,1.648669070337,0.013569923811
63,57.325966213772,0.480332913338,1.592387950383,0.013342580926
64,55.749742774677,0.509297917235,1.548603965963,0.014147164368
65,53.372111435384,0.501195247995,1.482558650983,0.013922090222
66,50.635519472153,0.470785579029,1.406542207560,0.013077377195
67,50.778275024133,0.499573561518,1.410507639559,0.013877043376
68,48.074923830725,0.474012857825,1.335414550853,0.013167023828
69,47.685061952521,0.500716938420,1.324585054237,0.013908803845
70,44.926481771156,0.516284374792,1.247957826977,0.014341232633
71,43.481824459759,0.487015860712,1.207828457216,0.013528218353
72,42.245514912080,0.477421367008,1.173486525336,0.013261704639
73,39.542313217477,0.506685188088,1.098397589374,0.014074588558
74,39.993191613473,0.479948657258,1.110921989263,0.013331907146
75,36.812914157957,0.488175635899,1.022580948832,0.013560434331
76,36.542628628105,0.494059674065,1.015073017447,0.013723879835
