iter,energy_mean,energy_sigma,energy_per_site_mean,energy_per_site_sigma
0,107.925027100002,0.010743629332,2.997917419445,0.000298434148
1,106.726222102892,0.057917772562,2.964617280636,0.001608827016
2,101.390966881425,0.134209415092,2.816415746706,0.003728039308
3,86.238207958456,0.236039038206,2.395505776624,0.006556639950
4,56.979258436382,0.330410171184,1.582757178788,0.009178060311
5,22.431206970045,0.327526915304,0.623089082501,0.009097969870
6,-0.375105828421,0.276992400443,-0.010419606345,0.007694233346
7,-10.810998628560,0.229570784779,-0.300305517460,0.006376966244
8,-15.806248613098,0.202202026594,-0.439062461475,0.005616722961
9,-18.333748026282,0.185528468511,-0.509270778508,0.005153568570
10,-19.555998518418,0.171460805546,-0.543222181067,0.004762800154
11,-20.650595115979,0.169137920179,-0.573627642111,0.004698275561
12,-21.205864183068,0.175645993355,-0.589051782863,0.004879055371
13,-21.568976485143,0.198585697895,-0.599138235698,0.005516269386
14,-22.302772974064,0.205322579532,-0.619521471502,0.005703404987
15,-22.908935675407,0.166712815912,-0.636359324317,0.004630911553
16,-24.023168653613,0.175089177843,-0.667310240378,0.004863588273
17,-24.493727712767,0.194057605290,-0.680381325355,0.005390489036
18,-24.592724692216,0.219070745038,-0.683131241450,0.006085298473
19,-25.740997331034,0.165723765485,-0.715027703640,0.004603437930
20,-26.155114575296,0.165005342732,-0.726530960425,0.004583481743
21,-27.054538548046,0.195598780071,-0.751514959668,0.005433299446
22,-27.792775627506,0.180230671267,-0.772021545209,0.005006407535
23,-28.110231809883,0.183740884842,-0.780839772497,0.005103913468
24,-28.945750623610,0.181633775272,-0.804048628434,0.005045382646
25,-29.796993992007,0.170559959819,-0.827694277556,0.004737776662
26,-30.685701597807,0.141908316391,-0.852380599939,0.003941897678
27,-31.341120334611,0.146999384370,-0.870586675961,0.004083316232
28,-32.049812964799,0.176081566156,-0.890272582356,0.004891154615
29,-32.268111417023,0.130140882937,-0.896336428251,0.003615024526
30,-32.581808626961,0.170917044595,-0.905050239638,0.004747695683
31,-33.043030094052,0.139600249610,-0.917861947057,0.003877784711
32,-33.428788552295,0.152787645682,-0.928577459786,0.004244101269
33,-33.586060087115,0.143017164196,-0.932946113531,0.003972699005
34,-34.008467610948,0.117605825855,-0.944679655860,0.003266828496
35,-34.289624048528,0.138502160362,-0.952489556904,0.003847282232
36,-34.516367833537,0.119930098596,-0.958787995376,0.003331391628
37,-34.816484878038,0.134543593956,-0.967124579945,0.003737322054
38,-35.079032723645,0.160860960437,-0.974417575657,0.004468360012
39,-35.075207449818,0.165256483368,-0.974311318050,0.004590457871
40,-35.142648943493,0.134603505488,-0.976184692875,0.003738986264
41,-35.206641501739,0.125521074721,-0.977962263937,0.003486696520
42,-34.955511343140,0.142413757508,-0.970986426198,0.003955937709
