iter,energy_mean,energy_sigma,energy_per_site_mean,energy_per_site_sigma
0,86.336613710571,0.013072471994,2.398239269738,0.000363124222
1,85.475896179518,0.061239245501,2.374330449431,0.001701090153
2,81.433436271307,0.157924030009,2.262039896425,0.004386778611
3,68.291242050432,0.315426900042,1.896978945845,0.008761858335
4,45.953747585642,0.492570704210,1.276492988490,0.013682519561
5,21.726892317076,0.471251273062,0.603524786585,0.013090313141
6,8.685992877025,0.439545545057,0.241277579917,0.012209598474
7,-0.586060177772,0.397739511620,-0.016279449383,0.011048319767
8,-5.107830444940,0.376371796537,-0.141884179026,0.010454772126
9,-10.669714675410,0.326983598646,-0.296380963206,0.009082877740
10,-13.914968024803,0.305466783515,-0.386526889578,0.008485188431
11,-18.009309709673,0.246214660145,-0.500258603046,0.006839296115
12,-19.867686972345,0.277041942634,-0.551880193676,0.007695609518
13,-22.259743528996,0.195344806241,-0.618326209139,0.005426244618
14,-22.858748387439,0.402330240194,-0.634965232984,0.011175840005
15,-23.025444414921,0.211909673340,-0.639595678192,0.005886379815
16,-24.581761462985,0.141007529792,-0.682826707305,0.003916875828
17,-24.856169176962,0.131115069302,-0.690449143804,0.003642085258
18,-25.299628468513,0.139554269688,-0.702767457459,0.003876507491
19,-25.558147040697,0.100214501683,-0.709948528908,0.002783736158
20,-26.008394668059,0.088181392903,-0.722455407446,0.002449483136
21,-26.348969435697,0.099568361181,-0.731915817658,0.002765787811
22,-26.339420651457,0.080596279476,-0.731650573652,0.002238785541
23,-26.503413211162,0.083007659064,-0.736205922532,0.002305768307
24,-27.216428779691,0.057007282958,-0.756011910547,0.001583535638
25,-27.017968607966,0.070715531215,-0.750499127999,0.001964320312
26,-27.017281593873,0.060606664923,-0.750480044274,0.001683518470
27,-27.360067269230,0.053334947649,-0.760001868590,0.001481526324
28,-27.401430778520,0.058994544563,-0.761150854959,0.001638737349
29,-27.338591506816,0.049851308223,-0.759405319634,0.001384758562
30,-27.161377485045,0.063346902180,-0.754482707918,0.001759636172
31,-27.252232731057,0.049962807961,-0.757006464752,0.001387855777
32,-27.137595615798,0.047547136139,-0.753822100439,0.001320753782
33,-27.133950236232,0.047539618901,-0.753720839895,0.001320544969
34,-27.119506153053,0.047499086736,-0.753319615363,0.001319419076
35,-27.138776339960,0.047565803346,-0.753854898332,0.001321272315
36,-27.224643680924,0.049120673931,-0.756240102248,0.001364463165
37,-27.545557747152,0.051405230811,-0.765154381865,0.001427923078
38,-27.635175088917,0.051394812989,-0.767643752470,0.001427633694
39,-27.745091227224,0.051020240099,-0.770696978534,0.001417228892
40,-27.745220541379,0.051019426611,-0.770700570594,0.001417206295
41,-26.598560921350,0.051292426260,-0.738848914482,0.001424789618
42,-27.537699748102,0.052350285709,-0.764936104114,0.001454174603
43,-26.436832782290,0.035680451455,-0.734356466175,0.000991123652
44,-26.163745355709,0.042866165555,-0.726770704325,0.001190726821
45,-25.773522870313,0.059918617835,-0.715931190842,0.001664406051
46,-25.603751525804,0.056796509434,-0.711215320161,0.001577680818
47,-25.180003419923,0.066818693971,-0.699444539442,0.001856074833
48,-24.911431418617,0.071578218588,-0.691984206073,0.001988283850
49,-24.523964730385,0.069163290363,-0.681221242511,0.001921202510
50,-24.268309508174,0.109099746133,-0.674119708560,0.003030548504
51,-23.850511824321,0.065807792915,-0.662514217342,0.001827994248
52,-23.844485178918,0.065291403961,-0.662346810525,0.001813650110
53,-23.795159507196,0.059123482663,-0.660976652978,0.001642318963
54,-23.779363010437,0.060244279756,-0.660537861401,0.001673452215
55,-23.749225048451,0.061567715142,-0.659700695790,0.001710214310
56,-23.737071217677,0.059406421012,-0.659363089380,0.001650178361
57,-23.843957397306,0.073007882385,-0.662332149925,0.002027996733
58,-23.858210643235,0.100107288022,-0.662728073423,0.002780758001
59,-24.527140492133,0.105749468216,-0.681309458115,0.002937485228
60,-25.144992836765,0.111250039792,-0.698472023243,0.003090278883
61,-25.274510550852,0.110574578952,-0.702069737524,0.003071516082
62,-25.231577153782,0.111066534204,-0.700877143161,0.003085181506
63,-25.451837704553,0.113107630623,-0.706995491793,0.003141878628
64,-25.502224933044,0.112681343089,-0.708395137029,0.003130037308
65,-26.136623356747,0.112646452605,-0.726017315465,0.003129068128
66,-26.583999732821,0.098664270240,-0.738444437023,0.002740674173
67,-26.695674365305,0.099578870157,-0.741546510147,0.002766079727
68,-26.569678210196,0.113195208884,-0.738046616950,0.003144311358
69,-27.161876280547,0.088747672584,-0.754496563349,0.002465213127
70,-27.449100993256,0.078855700164,-0.762475027590,0.002190436116
71,-27.736444361202,0.074421415459,-0.770456787811,0.002067261541
72,-27.596104657439,0.073539470343,-0.766558462707,0.002042763065
73,-27.911787917081,0.060352726916,-0.775327442141,0.001676464637
74,-28.075271592822,0.051707758603,-0.779868655356,0.001436326628
75,-28.130007647452,0.048731330036,-0.781389101318,0.001353648057
76,-28.243630809374,0.038706660137,-0.784545300260,0.001075185004
77,-28.303335726198,0.034439623496,-0.786203770172,0.000956656208
78,-28.395699470072,0.030430830519,-0.788769429724,0.000845300848
79,-28.435468872767,0.029023160836,-0.789874135355,0.000806198912
80,-28.473780605476,0.028102748434,-0.790938350152,0.000780631901
81,-28.496755588511,0.027209332331,-0.791576544125,0.000755814787
82,-28.542241764618,0.025488661215,-0.792840049017,0.000708018367
83,-28.548932480761,0.025300302544,-0.793025902243,0.000702786182
84,-28.603046979414,0.021705285646,-0.794529082761,0.000602924601
85,-28.607936357177,0.028899607387,-0.794664898810,0.000802766872
