iter,energy_mean,energy_sigma,energy_per_site_mean,energy_per_site_sigma
0,100.730025898356,0.010042200967,2.798056274954,0.000278950027
1,99.558042428056,0.053638184333,2.765501178557,0.001489949565
2,94.625267263631,0.121031566743,2.628479646212,0.003361987965
3,80.303692170173,0.226675664214,2.230658115838,0.006296546228
4,53.295802411413,0.308203692231,1.480438955873,0.008561213673
5,20.649392268666,0.337491921427,0.573594229685,0.009374775595
6,-0.220678063704,0.258450655387,-0.006129946214,0.007179184872
7,-10.884609389179,0.229799544932,-0.302350260811,0.006383320693
8,-15.340105158444,0.187204975559,-0.426114032179,0.005200138210
9,-18.083907142347,0.180181914110,-0.502330753954,0.005005053170
10,-19.685238818244,0.175750118415,-0.546812189396,0.004881947734
11,-20.843613368152,0.168247354340,-0.578989260226,0.004673537621
12,-21.558343739846,0.178508918354,-0.598842881662,0.004958581065
13,-22.552626154992,0.157023296566,-0.626461837639,0.004361758238
14,-22.871419453225,0.171731469604,-0.635317207034,0.004770318600
15,-23.805962948238,0.170647796337,-0.661276748562,0.004740216565
16,-24.479264170181,0.159333761960,-0.679979560283,0.004425937832
17,-24.975045024411,0.157794583036,-0.693751250678,0.004383182862
18,-25.754976582597,0.152459734222,-0.715416016183,0.004234992617
19,-26.138329113894,0.231425716161,-0.726064697608,0.006428492116
20,-26.635939790008,0.618211826179,-0.739887216389,0.017172550727
21,-27.159778073893,0.154320821782,-0.754438279830,0.004286689494
22,-27.794046612293,0.144957558266,-0.772056850341,0.004026598841
23,-28.402300258404,0.158926678092,-0.788952784956,0.004414629947
24,-28.511836920039,0.156958692841,-0.791995470001,0.004359963690
25,-28.422718921410,0.168757801170,-0.789519970039,0.004687716699
26,-28.331804898735,0.218369786002,-0.786994580520,0.006065827389
27,-28.487644034078,0.203840133271,-0.791323445391,0.005662225924
28,-28.664945593880,0.222317033650,-0.796248488719,0.006175473157
29,-29.147289880073,0.224861406199,-0.809646941113,0.006246150172
30,-28.666752352888,0.234068987963,-0.796298676469,0.006501916332
31,-28.274385882568,0.271293173137,-0.785399607849,0.007535921476
32,-29.121831187107,0.263454075816,-0.808939755197,0.007318168773
33,-29.147714151136,0.277927762331,-0.809658726420,0.007720215620
34,-29.029523279347,0.286465109629,-0.806375646649,0.007957364156
35,-29.967877826149,0.274885097874,-0.832441050726,0.007635697163
36,-30.422082760127,0.265627693747,-0.845057854448,0.007378547049
37,-31.323416837394,0.249964205701,-0.870094912150,0.006943450158
38,-32.242652142960,0.244049033664,-0.895629226193,0.006779139824
39,-32.142924192532,0.333048265764,-0.892859005348,0.009251340716
40,-31.834108527902,0.260980433516,-0.884280792442,0.007249456487
41,-31.978506977673,0.222765503403,-0.888291860491,0.006187930650
42,-31.563325449336,0.273381103585,-0.876759040259,0.007593919544
43,-31.687010417656,0.237351257475,-0.880194733824,0.006593090485
44,-31.729773531695,0.221189251150,-0.881382598103,0.006144145865
45,-31.844262431492,0.273108761527,-0.884562845319,0.007586354487
46,-31.831256877962,0.228990596212,-0.884201579943,0.006360849895
47,-32.494837478857,0.241460737413,-0.902634374413,0.006707242706
48,-33.148535218507,0.199687243242,-0.920792644959,0.005546867868
49,-32.809802624343,0.171101889215,-0.911383406232,0.004752830256
50,-32.815139018382,0.166494936441,-0.911531639399,0.004624859346
51,-33.659647461235,0.174507178111,-0.934990207257,0.004847421614
52,-33.133919409154,0.165996816012,-0.920386650254,0.004611022667
53,-32.890719703647,0.167885601494,-0.913631102879,0.004663488930
54,-32.475948487301,0.187689237233,-0.902109680203,0.005213589923
